registry,nir,cc,economy_name,type,resource,start,value,delegation_date,transfer_date,opaque_id,holder_name
apnic,vnnic,VN,Viet Nam,asn,AS153024,153024,1,2024-06-24,,A92117B9,GOLDEN EGG MARKETING COMPANY LIMITED
apnic,vnnic,VN,Viet Nam,asn,AS153025,153025,1,2024-06-24,,A92A1A7C,Nam Son Group Technology and Services Company Limited
apnic,vnnic,VN,Viet Nam,asn,AS153026,153026,1,2024-06-24,,A927305A,Techpay Technology and Services Company Limited
apnic,vnnic,VN,Viet Nam,asn,AS153027,153027,1,2024-06-24,,A92CF367,Sunsight Technology and Tourism Company Limited
apnic,vnnic,VN,Viet Nam,asn,AS153028,153028,1,2024-06-24,,A924AAB3,Hong Lam Consulting Company Limited
apnic,vnnic,VN,Viet Nam,asn,AS153029,153029,1,2024-06-24,,A92D61BB,Ngan Ha Galaxy Company Limited
apnic,vnnic,VN,Viet Nam,asn,AS153030,153030,1,2024-06-24,,A92C53D5,Datvps Information Technology Company Limited
apnic,vnnic,VN,Viet Nam,asn,AS153031,153031,1,2024-06-24,,A925F51F,Huy Hoang Phat Telecommunications Company Limited
apnic,vnnic,VN,Viet Nam,asn,AS153032,153032,1,2024-06-24,,A92C7DFE,An Phat Viet Trading and Services Company Limited
apnic,vnnic,VN,Viet Nam,ipv4,160.22.170.0/23,160.22.170.0,512,2024-06-17,,A92EA375,DUC DUY HIGH TECHNOLOGY COMPANY LIMITED
apnic,vnnic,VN,Viet Nam,ipv4,160.22.172.0/23,160.22.172.0,512,2024-06-17,,A925825A,LIEN LIEN ELECTRONIC WAVE TECHNOLOGY COMPANY LIMITED
apnic,vnnic,VN,Viet Nam,ipv4,160.22.174.0/23,160.22.174.0,512,2024-06-17,,A92F7191,PROXY VN TECHNOLOGY COMPANY LIMITED
apnic,vnnic,VN,Viet Nam,ipv6,2001:df3:f040::/48,2001:df3:f040::,48,2024-06-17,,A92EA375,DUC DUY HIGH TECHNOLOGY COMPANY LIMITED
apnic,vnnic,VN,Viet Nam,ipv6,2001:df3:f0c0::/48,2001:df3:f0c0::,48,2024-06-17,,A925825A,LIEN LIEN ELECTRONIC WAVE TECHNOLOGY COMPANY LIMITED
apnic,vnnic,VN,Viet Nam,ipv6,2001:df3:f140::/48,2001:df3:f140::,48,2024-06-17,,A92F7191,PROXY VN TECHNOLOGY COMPANY LIMITED
apnic,vnnic,VN,Viet Nam,ipv4,160.22.158.0/23,160.22.158.0,512,2024-06-16,,A922D43E,RTLINK INDUSTRIAL EQUIPMENT AND TECHNOLOGY COMPANY LIMITED
apnic,vnnic,VN,Viet Nam,ipv4,160.22.160.0/23,160.22.160.0,512,2024-06-16,,A92EB6BF,ZONECLOUD TECHNOLOGY JOINT STOCK COMPANY
apnic,vnnic,VN,Viet Nam,ipv6,2001:df3:edc0::/48,2001:df3:edc0::,48,2024-06-16,,A922D43E,RTLINK INDUSTRIAL EQUIPMENT AND TECHNOLOGY COMPANY LIMITED
apnic,vnnic,VN,Viet Nam,ipv6,2001:df3:ee40::/48,2001:df3:ee40::,48,2024-06-16,,A92EB6BF,ZONECLOUD TECHNOLOGY JOINT STOCK COMPANY
apnic,vnnic,VN,Viet Nam,ipv4,160.22.106.0/23,160.22.106.0,512,2024-06-10,,A929AC6B,VPSTTT Group Joint Stock Company
apnic,vnnic,VN,Viet Nam,ipv4,160.22.118.0/23,160.22.118.0,512,2024-06-10,,A92920FE,DANG DINH LUONG DIGITAL TECHNOLOGY SOLUTIONS COMPANY LIMITED
apnic,vnnic,VN,Viet Nam,ipv4,160.22.120.0/23,160.22.120.0,512,2024-06-10,,A92D536B,VPSMO Company Limited
apnic,vnnic,VN,Viet Nam,ipv4,160.22.122.0/23,160.22.122.0,512,2024-06-10,,A92B31A3,IONSITE SOFTWARE ONE MEMBER COMPANY LIMITED
apnic,vnnic,VN,Viet Nam,ipv4,160.22.124.0/23,160.22.124.0,512,2024-06-10,,A92CAD5E,MHI WHEREVER JOINT STOCK COMPANY
apnic,vnnic,VN,Viet Nam,ipv6,2001:df3:e6c0::/48,2001:df3:e6c0::,48,2024-06-10,,A929AC6B,VPSTTT Group Joint Stock Company
apnic,vnnic,VN,Viet Nam,ipv6,2001:df3:e8c0::/48,2001:df3:e8c0::,48,2024-06-10,,A92920FE,DANG DINH LUONG DIGITAL TECHNOLOGY SOLUTIONS COMPANY LIMITED
apnic,vnnic,VN,Viet Nam,ipv6,2001:df3:e940::/48,2001:df3:e940::,48,2024-06-10,,A92D536B,VPSMO Company Limited
apnic,vnnic,VN,Viet Nam,ipv6,2001:df3:e9c0::/48,2001:df3:e9c0::,48,2024-06-10,,A92B31A3,IONSITE SOFTWARE ONE MEMBER COMPANY LIMITED
apnic,vnnic,VN,Viet Nam,ipv6,2001:df3:ea40::/48,2001:df3:ea40::,48,2024-06-10,,A92CAD5E,MHI WHEREVER JOINT STOCK COMPANY
apnic,vnnic,VN,Viet Nam,ipv4,160.22.102.0/23,160.22.102.0,512,2024-06-08,,A92180EF,OI AGENCY MEDIA LIMITED
apnic,vnnic,VN,Viet Nam,ipv6,2001:df3:e640::/48,2001:df3:e640::,48,2024-06-08,,A92180EF,OI AGENCY MEDIA LIMITED
apnic,vnnic,VN,Viet Nam,ipv4,160.22.80.0/23,160.22.80.0,512,2024-06-06,,A92686E5,GENLOGIN SOFTWARE JOINT STOCK COMPANY
apnic,vnnic,VN,Viet Nam,ipv6,2001:df3:e4c0::/48,2001:df3:e4c0::,48,2024-06-06,,A92686E5,GENLOGIN SOFTWARE JOINT STOCK COMPANY
apnic,vnnic,VN,Viet Nam,ipv4,160.22.74.0/23,160.22.74.0,512,2024-06-05,,A92FD679,PHAN HUU BAO DIGITAL TECHNOLOGY SOLUTIONS COMPANY LIMITED
apnic,vnnic,VN,Viet Nam,ipv6,2001:df3:e3c0::/48,2001:df3:e3c0::,48,2024-06-05,,A92FD679,PHAN HUU BAO DIGITAL TECHNOLOGY SOLUTIONS COMPANY LIMITED
apnic,vnnic,VN,Viet Nam,ipv4,160.22.54.0/23,160.22.54.0,512,2024-06-04,,A92A7950,LAM ANH TM TECHNOLOGY COMPANY LIMITED
apnic,vnnic,VN,Viet Nam,ipv4,160.22.56.0/23,160.22.56.0,512,2024-06-04,,A92EF506,NORTH WIND SOFTWARE COMPANY LIMITED
apnic,vnnic,VN,Viet Nam,ipv6,2001:df3:e240::/48,2001:df3:e240::,48,2024-06-04,,A92A7950,LAM ANH TM TECHNOLOGY COMPANY LIMITED
apnic,vnnic,VN,Viet Nam,ipv6,2001:df3:e2c0::/48,2001:df3:e2c0::,48,2024-06-04,,A92EF506,NORTH WIND SOFTWARE COMPANY LIMITED
apnic,vnnic,VN,Viet Nam,ipv4,160.22.16.0/23,160.22.16.0,512,2024-05-29,,A92580F4,TTT Data Encryption and Technology Co. LTD
apnic,vnnic,VN,Viet Nam,ipv6,2001:df3:db40::/48,2001:df3:db40::,48,2024-05-29,,A92580F4,TTT Data Encryption and Technology Co. LTD
apnic,vnnic,VN,Viet Nam,ipv4,160.22.2.0/23,160.22.2.0,512,2024-05-27,,A9253DEF,ASIA TECHNOLOGY COMMUNICATIONS JOINT STOCK COMPANY
apnic,vnnic,VN,Viet Nam,ipv6,2001:df3:d8c0::/48,2001:df3:d8c0::,48,2024-05-27,,A9253DEF,ASIA TECHNOLOGY COMMUNICATIONS JOINT STOCK COMPANY
apnic,vnnic,VN,Viet Nam,ipv4,160.19.204.0/23,160.19.204.0,512,2024-05-15,,A92593A3,CLOUDY One Member LLC
apnic,vnnic,VN,Viet Nam,ipv6,2401:9f60::/32,2401:9f60::,32,2024-05-15,,A92593A3,CLOUDY One Member LLC
apnic,vnnic,VN,Viet Nam,ipv4,160.19.150.0/23,160.19.150.0,512,2024-05-14,,A92C8828,ASAP Software Solutions Company Limited
apnic,vnnic,VN,Viet Nam,ipv4,160.19.158.0/23,160.19.158.0,512,2024-05-14,,A929BFF1,MEKONGNET LLC
apnic,vnnic,VN,Viet Nam,ipv6,2401:9ea0::/32,2401:9ea0::,32,2024-05-14,,A92C8828,ASAP Software Solutions Company Limited
apnic,vnnic,VN,Viet Nam,ipv6,2401:9ee0::/32,2401:9ee0::,32,2024-05-14,,A929BFF1,MEKONGNET LLC
apnic,vnnic,VN,Viet Nam,ipv4,160.19.78.0/23,160.19.78.0,512,2024-05-12,,A922DDBA,Minh Nhat Paper General Company Limited
apnic,vnnic,VN,Viet Nam,ipv6,2001:df3:cbc0::/48,2001:df3:cbc0::,48,2024-05-12,,A922DDBA,Minh Nhat Paper General Company Limited
apnic,vnnic,VN,Viet Nam,ipv4,157.66.252.0/23,157.66.252.0,512,2024-05-08,,A92AA7EB,Thanh Trang Cloud Computing and Technology Company Limited
apnic,vnnic,VN,Viet Nam,ipv6,2401:9be0::/32,2401:9be0::,32,2024-05-08,,A92AA7EB,Thanh Trang Cloud Computing and Technology Company Limited
apnic,vnnic,VN,Viet Nam,ipv4,157.66.216.0/23,157.66.216.0,512,2024-05-06,,A92BF3B2,Vietnam Online Entertainment Joint Stock Company OnPlay
apnic,vnnic,VN,Viet Nam,ipv4,157.66.218.0/23,157.66.218.0,512,2024-05-06,,A9218508,Cloud Era LLC
apnic,vnnic,VN,Viet Nam,ipv4,157.66.220.0/23,157.66.220.0,512,2024-05-06,,A922104F,Ung Dung Development Technology Company Limited
apnic,vnnic,VN,Viet Nam,ipv4,157.66.222.0/23,157.66.222.0,512,2024-05-06,,A925E2F0,Tan VPS Company Limited
apnic,vnnic,VN,Viet Nam,ipv4,157.66.224.0/23,157.66.224.0,512,2024-05-06,,A9232259,HOA FRUITS LLC
apnic,vnnic,VN,Viet Nam,ipv6,2401:99a0::/32,2401:99a0::,32,2024-05-06,,A92BF3B2,Vietnam Online Entertainment Joint Stock Company OnPlay
apnic,vnnic,VN,Viet Nam,ipv6,2401:99e0::/32,2401:99e0::,32,2024-05-06,,A9218508,Cloud Era LLC
apnic,vnnic,VN,Viet Nam,ipv6,2401:9a60::/32,2401:9a60::,32,2024-05-06,,A922104F,Ung Dung Development Technology Company Limited
apnic,vnnic,VN,Viet Nam,ipv6,2401:9aa0::/32,2401:9aa0::,32,2024-05-06,,A925E2F0,Tan VPS Company Limited
apnic,vnnic,VN,Viet Nam,ipv6,2401:9ae0::/32,2401:9ae0::,32,2024-05-06,,A9232259,HOA FRUITS LLC
apnic,vnnic,VN,Viet Nam,ipv4,157.66.194.0/23,157.66.194.0,512,2024-05-02,,A9275CED,"ROSTEK CO .,JSC"
apnic,vnnic,VN,Viet Nam,ipv4,157.66.196.0/23,157.66.196.0,512,2024-05-02,,A925EF00,PRIMITIVE AI LLC
apnic,vnnic,VN,Viet Nam,ipv4,157.66.198.0/23,157.66.198.0,512,2024-05-02,,A922FAC2,"DAZI MARCOM CO.,LTD"
apnic,vnnic,VN,Viet Nam,ipv6,2001:df3:c040::/48,2001:df3:c040::,48,2024-05-02,,A9275CED,"ROSTEK CO .,JSC"
apnic,vnnic,VN,Viet Nam,ipv6,2401:98e0::/32,2401:98e0::,32,2024-05-02,,A925EF00,PRIMITIVE AI LLC
apnic,vnnic,VN,Viet Nam,ipv6,2401:9920::/32,2401:9920::,32,2024-05-02,,A922FAC2,"DAZI MARCOM CO.,LTD"
apnic,vnnic,VN,Viet Nam,ipv4,157.66.160.0/23,157.66.160.0,512,2024-04-23,,A92B2F86,TH Technology and Data Mining Company Limited
apnic,vnnic,VN,Viet Nam,ipv4,157.66.162.0/23,157.66.162.0,512,2024-04-23,,A926F259,Truong Dai Digital Technology Company Limited
apnic,vnnic,VN,Viet Nam,ipv6,2001:df3:b640::/48,2001:df3:b640::,48,2024-04-23,,A926F259,Truong Dai Digital Technology Company Limited
apnic,vnnic,VN,Viet Nam,ipv6,2401:9760::/32,2401:9760::,32,2024-04-23,,A92B2F86,TH Technology and Data Mining Company Limited
apnic,vnnic,VN,Viet Nam,ipv4,157.66.156.0/23,157.66.156.0,512,2024-04-22,,A92B5792,NDD Digital Technology Company Limited
apnic,vnnic,VN,Viet Nam,ipv4,157.66.158.0/23,157.66.158.0,512,2024-04-22,,A92D3273,"Technology NHD Co., Ltd"
apnic,vnnic,VN,Viet Nam,ipv6,2001:df3:b3c0::/48,2001:df3:b3c0::,48,2024-04-22,,A92B5792,NDD Digital Technology Company Limited
apnic,vnnic,VN,Viet Nam,ipv6,2001:df3:b440::/48,2001:df3:b440::,48,2024-04-22,,A92D3273,"Technology NHD Co., Ltd"
apnic,vnnic,VN,Viet Nam,ipv4,157.66.120.0/23,157.66.120.0,512,2024-04-17,,A9285273,Vietnam National Credit Information
apnic,vnnic,VN,Viet Nam,ipv4,157.66.134.0/23,157.66.134.0,512,2024-04-17,,A92357BE,BC CARD Vietnam Company Limited
apnic,vnnic,VN,Viet Nam,ipv6,2001:df3:afc0::/48,2001:df3:afc0::,48,2024-04-17,,A9285273,Vietnam National Credit Information
apnic,vnnic,VN,Viet Nam,ipv6,2401:9560::/32,2401:9560::,32,2024-04-17,,A92357BE,BC CARD Vietnam Company Limited
apnic,vnnic,VN,Viet Nam,ipv4,157.66.96.0/23,157.66.96.0,512,2024-04-11,,A925A62E,FPT TECHNOLOGY SOLUTIONS COMPANY LIMITED
apnic,vnnic,VN,Viet Nam,ipv4,157.66.98.0/23,157.66.98.0,512,2024-04-11,,A92570BE,DDL Digital Technology Solutions Company Limited
apnic,vnnic,VN,Viet Nam,ipv4,157.66.100.0/23,157.66.100.0,512,2024-04-11,,A9268C60,"DIGI GROUP CO.,LTD"
apnic,vnnic,VN,Viet Nam,ipv6,2001:df3:abc0::/48,2001:df3:abc0::,48,2024-04-11,,A925A62E,FPT TECHNOLOGY SOLUTIONS COMPANY LIMITED
apnic,vnnic,VN,Viet Nam,ipv6,2401:9320::/32,2401:9320::,32,2024-04-11,,A92570BE,DDL Digital Technology Solutions Company Limited
apnic,vnnic,VN,Viet Nam,ipv6,2401:9360::/32,2401:9360::,32,2024-04-11,,A9268C60,"DIGI GROUP CO.,LTD"
apnic,vnnic,VN,Viet Nam,ipv4,157.66.80.0/23,157.66.80.0,512,2024-04-04,,A924BE73,CLOUD WP Technology One Member LLC
apnic,vnnic,VN,Viet Nam,ipv6,2401:91a0::/32,2401:91a0::,32,2024-04-04,,A924BE73,CLOUD WP Technology One Member LLC
apnic,vnnic,VN,Viet Nam,ipv4,157.66.46.0/23,157.66.46.0,512,2024-03-31,,A92F7DEA,Jupiter Media Joint Stock Company
apnic,vnnic,VN,Viet Nam,ipv4,157.66.48.0/23,157.66.48.0,512,2024-03-31,,A927ABDC,VPS PA Company Limited
apnic,vnnic,VN,Viet Nam,ipv6,2401:8f20::/32,2401:8f20::,32,2024-03-31,,A92F7DEA,Jupiter Media Joint Stock Company
apnic,vnnic,VN,Viet Nam,ipv6,2401:8f60::/32,2401:8f60::,32,2024-03-31,,A927ABDC,VPS PA Company Limited
apnic,vnnic,VN,Viet Nam,ipv4,157.66.24.0/23,157.66.24.0,512,2024-03-28,,A92D8749,Tran Thi Data and Technology Company Limited
apnic,vnnic,VN,Viet Nam,ipv4,157.66.26.0/23,157.66.26.0,512,2024-03-28,,A924E883,TPT Technology and Electronics Company Limited
apnic,vnnic,VN,Viet Nam,ipv6,2401:8e20::/32,2401:8e20::,32,2024-03-28,,A92D8749,Tran Thi Data and Technology Company Limited
apnic,vnnic,VN,Viet Nam,ipv6,2401:8e60::/32,2401:8e60::,32,2024-03-28,,A924E883,TPT Technology and Electronics Company Limited
apnic,vnnic,VN,Viet Nam,ipv6,2001:df3:9dc0::/48,2001:df3:9dc0::,48,2024-03-27,,A9298640,Department of Science and Technology of Tuyen Quang Province
apnic,vnnic,VN,Viet Nam,ipv4,157.66.10.0/23,157.66.10.0,512,2024-03-25,,A9298640,Department of Science and Technology of Tuyen Quang Province
apnic,vnnic,VN,Viet Nam,ipv4,157.66.12.0/23,157.66.12.0,512,2024-03-25,,A922CCC8,Quoc Tin Cyber Technology Company Limited
apnic,vnnic,VN,Viet Nam,ipv6,2401:8ce0::/32,2401:8ce0::,32,2024-03-25,,A922CCC8,Quoc Tin Cyber Technology Company Limited
apnic,vnnic,VN,Viet Nam,ipv4,157.20.224.0/23,157.20.224.0,512,2024-03-18,,A92502FD,Tranco Technology Company Limited
apnic,vnnic,VN,Viet Nam,ipv6,2401:8aa0::/32,2401:8aa0::,32,2024-03-18,,A92502FD,Tranco Technology Company Limited
apnic,vnnic,VN,Viet Nam,ipv4,157.20.200.0/23,157.20.200.0,512,2024-03-13,,A9250DC7,VERICHAINS LIMITED
apnic,vnnic,VN,Viet Nam,ipv6,2401:8920::/32,2401:8920::,32,2024-03-13,,A9250DC7,VERICHAINS LIMITED
apnic,vnnic,VN,Viet Nam,ipv4,157.20.88.0/23,157.20.88.0,512,2024-02-23,,A92D0260,VIETNAM TELECOMMUNICATION COMPUTING JOINT STOCK COMPANY
apnic,vnnic,VN,Viet Nam,ipv6,2401:82e0::/32,2401:82e0::,32,2024-02-23,,A92D0260,VIETNAM TELECOMMUNICATION COMPUTING JOINT STOCK COMPANY
apnic,vnnic,VN,Viet Nam,ipv4,157.20.82.0/23,157.20.82.0,512,2024-02-22,,A924DF50,9CLOUD VIET NAM LIMITED LIABILITY COMPANY
apnic,vnnic,VN,Viet Nam,ipv6,2401:8260::/32,2401:8260::,32,2024-02-22,,A924DF50,9CLOUD VIET NAM LIMITED LIABILITY COMPANY
apnic,vnnic,VN,Viet Nam,ipv4,157.20.58.0/23,157.20.58.0,512,2024-02-19,,A9218D64,5N5 DESIGN TRADING SERVICES COMPANY LIMITED
apnic,vnnic,VN,Viet Nam,ipv4,157.20.60.0/23,157.20.60.0,512,2024-02-19,,A9264D67,MAY CHU VIET SOLUTIONS CORPORATION
apnic,vnnic,VN,Viet Nam,ipv4,157.20.62.0/23,157.20.62.0,512,2024-02-19,,A926AA1F,NGUYEN HAU TP COMPANY LIMITED
apnic,vnnic,VN,Viet Nam,ipv6,2001:df3:7ac0::/48,2001:df3:7ac0::,48,2024-02-19,,A926AA1F,NGUYEN HAU TP COMPANY LIMITED
apnic,vnnic,VN,Viet Nam,ipv6,2401:80e0::/32,2401:80e0::,32,2024-02-19,,A9264D67,MAY CHU VIET SOLUTIONS CORPORATION
apnic,vnnic,VN,Viet Nam,ipv4,157.15.108.0/23,157.15.108.0,512,2024-02-02,,A92542BD,ECOSTA LIMITED
apnic,vnnic,VN,Viet Nam,ipv4,157.15.110.0/23,157.15.110.0,512,2024-02-02,,A92EAD57,TRI VIET COMMUNICATIONS FINE ARTS ADVERTISING COMPANY LIMITED
apnic,vnnic,VN,Viet Nam,ipv6,2001:df3:6b40::/48,2001:df3:6b40::,48,2024-02-02,,A92542BD,ECOSTA LIMITED
apnic,vnnic,VN,Viet Nam,ipv6,2001:df3:6bc0::/48,2001:df3:6bc0::,48,2024-02-02,,A92EAD57,TRI VIET COMMUNICATIONS FINE ARTS ADVERTISING COMPANY LIMITED
apnic,vnnic,VN,Viet Nam,ipv4,157.15.84.0/23,157.15.84.0,512,2024-01-31,,A929318C,PHO TUE SOFTWARE AND TECHNOLOGY SOLUTIONS JOINT STOCK COMPANY
apnic,vnnic,VN,Viet Nam,ipv4,157.15.86.0/23,157.15.86.0,512,2024-01-31,,A92E4C1F,ICODE DIGITAL DATA COMPANY LIMITED
apnic,vnnic,VN,Viet Nam,ipv6,2401:7be0::/32,2401:7be0::,32,2024-01-31,,A929318C,PHO TUE SOFTWARE AND TECHNOLOGY SOLUTIONS JOINT STOCK COMPANY
apnic,vnnic,VN,Viet Nam,ipv6,2401:7c20::/32,2401:7c20::,32,2024-01-31,,A92E4C1F,ICODE DIGITAL DATA COMPANY LIMITED
apnic,vnnic,VN,Viet Nam,ipv4,157.15.38.0/23,157.15.38.0,512,2024-01-26,,A925EE43,TRAN PHAT CONSTRUCTION EQUIPMENT COMPANY LIMITED
apnic,vnnic,VN,Viet Nam,ipv6,2001:df3:68c0::/48,2001:df3:68c0::,48,2024-01-26,,A925EE43,TRAN PHAT CONSTRUCTION EQUIPMENT COMPANY LIMITED
apnic,vnnic,VN,Viet Nam,ipv4,157.15.14.0/23,157.15.14.0,512,2024-01-23,,A92C2F6C,epartment of Science and Technology of Quang Tri province
apnic,vnnic,VN,Viet Nam,ipv4,157.15.18.0/23,157.15.18.0,512,2024-01-23,,A92EF36B,Office of the Vietnam Academy of Social Sciences
apnic,vnnic,VN,Viet Nam,ipv6,2001:df3:63c0::/48,2001:df3:63c0::,48,2024-01-23,,A92C2F6C,epartment of Science and Technology of Quang Tri province
apnic,vnnic,VN,Viet Nam,ipv6,2001:df3:6440::/48,2001:df3:6440::,48,2024-01-23,,A92EF36B,Office of the Vietnam Academy of Social Sciences
apnic,vnnic,VN,Viet Nam,ipv6,2401:77a0::/32,2401:77a0::,32,2024-01-17,,A9238F55,Gtel Mobile Joint Stock Company
apnic,vnnic,VN,Viet Nam,ipv4,157.10.186.0/23,157.10.186.0,512,2024-01-15,,A9297519,FPT SEMICONDUCTOR JOINT STOCK COMPANY
apnic,vnnic,VN,Viet Nam,ipv4,157.10.188.0/23,157.10.188.0,512,2024-01-15,,A9238BAC,TECHUP COMMUNICATION JOIN STOCK COMPANY
apnic,vnnic,VN,Viet Nam,ipv4,157.10.194.0/23,157.10.194.0,512,2024-01-15,,A92CB0DC,ETEL TECHNOLOGY COMPANY LIMITED
apnic,vnnic,VN,Viet Nam,ipv4,157.10.196.0/23,157.10.196.0,512,2024-01-15,,A92D4ECF,QUOC VUONG TECHNOLOGY COMPANY LIMITED
apnic,vnnic,VN,Viet Nam,ipv4,157.10.198.0/23,157.10.198.0,512,2024-01-15,,A9230071,MEGAHOST TECHNOLOGY COMPANY LIMITED
apnic,vnnic,VN,Viet Nam,ipv4,157.10.200.0/23,157.10.200.0,512,2024-01-15,,A927A29A,EDC TECHNOLOGY JOINT STOCK COMPANY
apnic,vnnic,VN,Viet Nam,ipv4,157.10.202.0/23,157.10.202.0,512,2024-01-15,,A92CB938,METECH TECHNOLOGY AND SERVICES COMPANY LIMITED
apnic,vnnic,VN,Viet Nam,ipv6,2001:df3:5fc0::/48,2001:df3:5fc0::,48,2024-01-15,,A9238BAC,TECHUP COMMUNICATION JOIN STOCK COMPANY
apnic,vnnic,VN,Viet Nam,ipv6,2401:74e0::/32,2401:74e0::,32,2024-01-15,,A9297519,FPT SEMICONDUCTOR JOINT STOCK COMPANY
apnic,vnnic,VN,Viet Nam,ipv6,2401:7520::/32,2401:7520::,32,2024-01-15,,A92CB0DC,ETEL TECHNOLOGY COMPANY LIMITED
apnic,vnnic,VN,Viet Nam,ipv6,2401:7560::/32,2401:7560::,32,2024-01-15,,A92D4ECF,QUOC VUONG TECHNOLOGY COMPANY LIMITED
apnic,vnnic,VN,Viet Nam,ipv6,2401:75a0::/32,2401:75a0::,32,2024-01-15,,A9230071,MEGAHOST TECHNOLOGY COMPANY LIMITED
apnic,vnnic,VN,Viet Nam,ipv6,2401:75e0::/32,2401:75e0::,32,2024-01-15,,A927A29A,EDC TECHNOLOGY JOINT STOCK COMPANY
apnic,vnnic,VN,Viet Nam,ipv6,2401:7620::/32,2401:7620::,32,2024-01-15,,A92CB938,METECH TECHNOLOGY AND SERVICES COMPANY LIMITED
apnic,vnnic,VN,Viet Nam,ipv4,157.10.170.0/23,157.10.170.0,512,2024-01-11,,A9299BBC,MYVPS TECHNOLOGY COMPANY LIMITED
apnic,vnnic,VN,Viet Nam,ipv6,2401:7420::/32,2401:7420::,32,2024-01-11,,A9299BBC,MYVPS TECHNOLOGY COMPANY LIMITED
apnic,vnnic,VN,Viet Nam,ipv4,157.10.86.0/23,157.10.86.0,512,2024-01-08,,A92D193E,Department of Science and Technology of Hai Phong City
apnic,vnnic,VN,Viet Nam,ipv6,2001:df3:5640::/48,2001:df3:5640::,48,2024-01-08,,A92D193E,Department of Science and Technology of Hai Phong City
apnic,vnnic,VN,Viet Nam,ipv4,157.10.42.0/23,157.10.42.0,512,2024-01-03,,A9220B30,SWIFT INVESTMENT AND TECHNOLOGY COMPANY LIMITED
apnic,vnnic,VN,Viet Nam,ipv4,157.10.44.0/23,157.10.44.0,512,2024-01-03,,A921F78A,HAI NAM TECH JOINT STOCK COMPANY
apnic,vnnic,VN,Viet Nam,ipv4,157.10.46.0/23,157.10.46.0,512,2024-01-03,,A926E716,HAWK HOST COMPANY LIMITED
apnic,vnnic,VN,Viet Nam,ipv4,157.10.48.0/23,157.10.48.0,512,2024-01-03,,A92D6CDF,K-SERVER NETWORK SERVICES COMPANY LIMITED
apnic,vnnic,VN,Viet Nam,ipv4,157.10.50.0/23,157.10.50.0,512,2024-01-03,,A92F7CD9,NEWCLOUD DIGITAL TECHNOLOGY COMPANY LIMITED
apnic,vnnic,VN,Viet Nam,ipv4,157.10.52.0/23,157.10.52.0,512,2024-01-03,,A926E410,DIGI SUCCESS SERVICE COMPANY LIMITED
apnic,vnnic,VN,Viet Nam,ipv6,2001:df3:53c0::/48,2001:df3:53c0::,48,2024-01-03,,A926E410,DIGI SUCCESS SERVICE COMPANY LIMITED
apnic,vnnic,VN,Viet Nam,ipv6,2401:7160::/32,2401:7160::,32,2024-01-03,,A9220B30,SWIFT INVESTMENT AND TECHNOLOGY COMPANY LIMITED
apnic,vnnic,VN,Viet Nam,ipv6,2401:71a0::/32,2401:71a0::,32,2024-01-03,,A921F78A,HAI NAM TECH JOINT STOCK COMPANY
apnic,vnnic,VN,Viet Nam,ipv6,2401:71e0::/32,2401:71e0::,32,2024-01-03,,A926E716,HAWK HOST COMPANY LIMITED
apnic,vnnic,VN,Viet Nam,ipv6,2401:7220::/32,2401:7220::,32,2024-01-03,,A92D6CDF,K-SERVER NETWORK SERVICES COMPANY LIMITED
apnic,vnnic,VN,Viet Nam,ipv6,2401:7260::/32,2401:7260::,32,2024-01-03,,A92F7CD9,NEWCLOUD DIGITAL TECHNOLOGY COMPANY LIMITED
apnic,vnnic,VN,Viet Nam,ipv4,36.50.232.0/23,36.50.232.0,512,2023-12-27,,A92CFD9A,279 AUTO TRADING SERVICE COMPANY LIMITED
apnic,vnnic,VN,Viet Nam,ipv4,36.50.234.0/23,36.50.234.0,512,2023-12-27,,A928E3CE,HAO QUANG VIET SOFTWARE COMPANY LIMITED
apnic,vnnic,VN,Viet Nam,ipv4,36.50.236.0/23,36.50.236.0,512,2023-12-27,,A9289598,VCORE COMPANY LIMITED
apnic,vnnic,VN,Viet Nam,ipv6,2401:5e20::/32,2401:5e20::,32,2023-12-27,,A92CFD9A,279 AUTO TRADING SERVICE COMPANY LIMITED
apnic,vnnic,VN,Viet Nam,ipv6,2401:5e60::/32,2401:5e60::,32,2023-12-27,,A928E3CE,HAO QUANG VIET SOFTWARE COMPANY LIMITED
apnic,vnnic,VN,Viet Nam,ipv6,2401:5ea0::/32,2401:5ea0::,32,2023-12-27,,A9289598,VCORE COMPANY LIMITED
apnic,vnnic,VN,Viet Nam,ipv4,36.50.208.0/23,36.50.208.0,512,2023-12-22,,A9272301,Department of Science and Technology of Vinh Long province
apnic,vnnic,VN,Viet Nam,ipv6,2001:df3:4ec0::/48,2001:df3:4ec0::,48,2023-12-22,,A9272301,Department of Science and Technology of Vinh Long province
apnic,vnnic,VN,Viet Nam,ipv4,36.50.174.0/23,36.50.174.0,512,2023-12-20,,A92849A7,STNC SERVICE CONSULTANCE COMPANY LIMITED
apnic,vnnic,VN,Viet Nam,ipv4,36.50.176.0/23,36.50.176.0,512,2023-12-20,,A925043A,DATA SECURITY SOLUTIONS LIMITED
apnic,vnnic,VN,Viet Nam,ipv4,36.50.178.0/24,36.50.178.0,256,2023-12-20,,A9244591,Loc Phat Vietnam Joint Stock Commercial Bank
